state,last_update,lat,long,confirmed,deaths,recovered,active,fips,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,date,month_abbr,day,state_abbr
Indiana,2020-06-10T04:07:14Z,39.8494,-86.2583,38033,2339,26205,9489,18,564.9400294316034,315390,6225,6.149922435779454,4684.785209750306,16.36736518286751,2020-06-10,Jun,10,IN
Iowa,2020-06-10T04:07:14Z,42.0115,-93.2105,22237,626,13411,8200,19,704.8021121559902,197723,NA,2.8151279399199534,6266.834016360968,NA,2020-06-10,Jun,10,IA
Kansas,2020-06-10T04:07:14Z,38.5266,-96.7265,10609,237,625,9747,20,364.1557346719234,119509,936,2.233952304646998,4102.166810717966,8.82269770949194,2020-06-10,Jun,10,KS
Kentucky,2020-06-10T04:07:14Z,37.6681,-84.6701,11707,477,3365,7865,21,262.03797815999513,259938,2386,4.074485350644913,5818.196631669328,20.380968651234305,2020-06-10,Jun,10,KY
Louisiana,2020-06-10T04:07:14Z,31.1695,-91.8678,43612,2957,33904,6751,22,938.1357831730122,453668,NA,6.780243969549665,9758.832075587776,NA,2020-06-10,Jun,10,LA
Maine,2020-06-10T04:07:14Z,44.6939,-69.3819,2606,100,1992,514,23,193.86822911862117,62420,302,3.837298541826554,4643.6127634629065,11.588641596316194,2020-06-10,Jun,10,ME
Maryland,2020-06-10T04:07:14Z,39.0639,-76.8021,58904,2811,4279,51814,24,974.3155443225576,378082,9676,4.772171669156593,6253.754747191383,16.426728235773464,2020-06-10,Jun,10,MD
Massachusetts,2020-06-10T04:07:14Z,42.2302,-71.5301,103889,7408,NA,96481,25,1507.2753686142755,661992,10507,7.1306875607619675,9604.522478989127,10.113679022803185,2020-06-10,Jun,10,MA
Michigan,2020-06-10T04:07:14Z,43.3266,-84.5361,64998,5948,42041,17009,26,650.8353929569633,737151,NA,9.143358257177145,7381.211125782616,NA,2020-06-10,Jun,10,MI
Minnesota,2020-06-10T04:07:14Z,45.6945,-93.9002,28523,1228,24221,3074,27,505.75995029462916,360991,3441,4.30529747922729,6400.967297156978,12.063948392525331,2020-06-10,Jun,10,MN
Mississippi,2020-06-10T04:07:14Z,32.7416,-89.6787,18123,847,13356,3920,28,608.9412862057645,208212,2535,4.673619157976052,6996.020696544427,13.987750372454892,2020-06-10,Jun,10,MS
Missouri,2020-06-10T04:07:14Z,38.4561,-92.2884,15352,845,NA,14507,29,250.1373539534802,245695,NA,5.504168837936425,4003.2241518759974,NA,2020-06-10,Jun,10,MO
Montana,2020-06-10T04:07:14Z,46.9219,-110.4544,554,18,485,51,30,51.83489929620557,53184,72,3.2490974729241877,4976.150332435735,12.99638989169675,2020-06-10,Jun,10,MT
Nebraska,2020-06-10T04:07:14Z,41.1254,-98.2681,15918,189,8637,7092,31,822.8874156847986,122692,967,1.187335092348285,6342.612313431293,6.074883779369268,2020-06-10,Jun,10,NE
Nevada,2020-06-10T04:07:14Z,38.3135,-117.0554,10045,446,557,9042,32,326.11984587793603,183589,NA,4.440019910403185,5960.3799288088,NA,2020-06-10,Jun,10,NV
New Hampshire,2020-06-10T04:07:14Z,43.4525,-71.5639,5079,286,3392,1401,33,373.5352585953927,87123,492,5.631029730261862,6407.464527388541,9.686946249261666,2020-06-10,Jun,10,NH
New Jersey,2020-06-10T04:07:14Z,40.2989,-74.521,164796,12303,28036,124457,34,1855.3532405859366,989497,18069,7.465593825092842,11140.236810966664,10.964465156921284,2020-06-10,Jun,10,NJ
New Mexico,2020-06-10T04:07:14Z,34.8405,-106.2485,9105,404,3380,5321,35,434.22711150980837,238801,1558,4.4371224601867105,11388.673086837314,17.111477210323997,2020-06-10,Jun,10,NM
New York,2020-06-10T04:07:14Z,42.1657,-74.9481,379482,30458,67808,281216,36,1950.7071224646222,2605869,89995,8.026204141434903,13395.331579652691,23.715222329385846,2020-06-10,Jun,10,NY
North Carolina,2020-06-10T04:07:14Z,35.6301,-79.8064,37227,1068,23653,12506,37,354.94566977152357,535711,NA,2.868885486340559,5107.806154107843,NA,2020-06-10,Jun,10,NC
North Dakota,2020-06-10T04:07:14Z,47.5289,-99.78399999999999,2901,72,2450,379,38,380.67768764221285,80666,189,2.4819027921406414,10585.227973576953,6.514994829369183,2020-06-10,Jun,10,ND
Ohio,2020-06-10T04:07:14Z,40.3888,-82.7649,39162,2423,NA,36739,39,335.03007074967275,490390,6620,6.18712016750932,4195.275940833768,16.904141770083243,2020-06-10,Jun,10,OH
Oklahoma,2020-06-10T04:07:14Z,35.5653,-96.9289,7363,354,6073,936,40,186.0766732937896,234041,1061,4.80782289827516,5914.650372721963,14.409887274208883,2020-06-10,Jun,10,OK
Oregon,2020-06-10T04:07:14Z,44.571999999999996,-122.0709,4988,169,2313,2506,41,118.26247108342696,153617,851,3.38813151563753,3642.1664034528467,17.060946271050522,2020-06-10,Jun,10,OR
Pennsylvania,2020-06-10T04:07:14Z,40.5908,-77.2098,80870,6014,53670,21186,42,631.6987149418735,536304,NA,7.43662668480277,4189.224033859114,NA,2020-06-10,Jun,10,PA
Rhode Island,2020-06-10T04:07:14Z,41.6809,-71.5118,15691,808,1398,13485,44,1481.1759164250902,180887,1815,5.149448728570518,17075.104709348372,11.567140398954814,2020-06-10,Jun,10,RI
South Carolina,2020-06-10T04:07:14Z,33.8569,-80.945,15228,568,7928,6732,45,295.7631750374948,247982,1898,3.7299711058576306,4816.3871599782005,12.46388232203835,2020-06-10,Jun,10,SC
South Dakota,2020-06-10T04:07:14Z,44.2998,-99.4388,5523,68,4483,972,46,624.3083493187771,59159,487,1.2312149194278472,6687.209421935458,8.81767155531414,2020-06-10,Jun,10,SD
Tennessee,2020-06-10T04:07:14Z,35.7478,-86.6923,27575,435,18013,9127,47,403.78236079502443,521197,1974,1.5775158658204895,7631.918589275951,7.158658204895739,2020-06-10,Jun,10,TN
Texas,2020-06-10T04:07:14Z,31.0545,-97.5635,78208,1867,51140,25201,48,269.4520645880703,1147355,NA,2.3896070651478305,3956.958576288818,NA,2020-06-10,Jun,10,TX
Utah,2020-06-10T04:07:14Z,40.15,-111.8624,12559,127,7391,5041,49,391.739380241413,246860,931,1.0112270085197865,7700.038490834877,7.413010590015128,2020-06-10,Jun,10,UT
Vermont,2020-06-10T04:07:14Z,44.0459,-72.7107,1084,55,901,128,50,173.7210111075676,44228,NA,5.07380073800738,7087.94546057703,NA,2020-06-10,Jun,10,VT
Virginia,2020-06-10T04:07:14Z,37.7693,-78.17,51738,1496,6677,43565,51,606.1494327409968,390856,7846,2.8914917468785033,4579.170874085103,15.164869148401563,2020-06-10,Jun,10,VA
Washington,2020-06-10T04:07:14Z,47.4009,-121.4905,24354,1176,NA,23178,53,319.8206461994935,410290,3699,4.828775560482877,5387.994289611161,15.188470066518846,2020-06-10,Jun,10,WA
West Virginia,2020-06-10T04:07:14Z,38.4912,-80.9545,2169,84,1477,608,54,121.02801834894125,114338,NA,3.872752420470263,6379.945395104308,NA,2020-06-10,Jun,10,WV
Wisconsin,2020-06-10T04:07:14Z,44.2685,-89.6165,21308,661,14583,6064,55,365.9637876530674,368518,2904,3.102121269006946,6329.277412161306,13.62868406232401,2020-06-10,Jun,10,WI
Wyoming,2020-06-10T04:07:14Z,42.756,-107.3025,970,17,789,164,56,167.59998548618682,30336,91,1.7525773195876289,5241.559958462849,9.381443298969073,2020-06-10,Jun,10,WY
Alabama,2020-06-11T03:33:54Z,32.3182,-86.9023,21989,744,13508,7737,1,448.4636007003611,273057,2129,3.383509936786575,5568.972004931488,9.682113784164809,2020-06-11,Jun,11,AL
Alaska,2020-06-11T03:33:54Z,61.3707,-152.4044,592,11,392,189,2,80.92461844452494,67720,NA,1.8581081081081081,9257.120204498699,NA,2020-06-11,Jun,11,AK
Arizona,2020-06-11T03:33:54Z,33.7298,-111.4312,29852,1101,5851,22900,4,410.12722434462006,299687,3476,3.688195095805976,4117.3052888304355,11.644110947340211,2020-06-11,Jun,11,AZ
Arkansas,2020-06-11T03:33:54Z,34.9697,-92.3731,10368,165,7116,3087,5,343.5610795134475,176217,901,1.5914351851851851,5839.246021279049,8.690200617283951,2020-06-11,Jun,11,AR
California,2020-06-11T03:33:54Z,36.1162,-119.6816,139715,4854,NA,134861,6,353.59944187397406,2540798,NA,3.474215366997101,6430.410154346416,NA,2020-06-11,Jun,11,CA
Colorado,2020-06-11T03:33:54Z,39.0598,-105.3111,28484,1572,4130,22782,8,494.6224310334768,226094,5025,5.518887796657773,3926.104617402152,17.641482937789636,2020-06-11,Jun,11,CO
Connecticut,2020-06-11T03:33:54Z,41.5978,-72.7554,44347,4120,7284,32943,9,1243.8549827825923,316913,9669,9.290369134327012,8888.84962136288,21.803053194128125,2020-06-11,Jun,11,CT
Delaware,2020-06-11T03:33:54Z,39.3185,-75.5071,10056,413,5939,3704,10,1032.6937533118908,71745,NA,4.107000795544948,7367.801643930152,NA,2020-06-11,Jun,11,DE
District of Columbia,2020-06-11T03:33:54Z,38.8974,-77.0268,9537,499,1143,7895,11,1351.3302888137284,58192,NA,5.232253329139143,8245.424364752907,NA,2020-06-11,Jun,11,DC
Florida,2020-06-11T03:33:54Z,27.7663,-81.6868,67371,2801,NA,64570,12,313.67829860287424,1279023,11621,4.157575217823693,5955.110633862404,17.249261551706223,2020-06-11,Jun,11,FL
Georgia,2020-06-11T03:33:54Z,33.0406,-83.6431,53980,2329,NA,51651,13,508.4096206772585,570955,8974,4.3145609484994445,5377.528991733681,16.62467580585402,2020-06-11,Jun,11,GA
Hawaii,2020-06-11T03:33:54Z,21.0943,-157.4983,685,17,621,47,15,48.38007955521403,56173,84,2.4817518248175183,3967.3784070876463,12.262773722627736,2020-06-11,Jun,11,HI
Idaho,2020-06-11T03:33:54Z,44.2405,-114.4788,3260,85,2554,621,16,182.42201598710736,59052,262,2.607361963190184,3304.412542352964,8.036809815950921,2020-06-11,Jun,11,ID
Illinois,2020-06-11T03:33:54Z,40.3495,-88.9861,129837,6095,NA,123742,17,1024.6120111702967,1100726,NA,4.694347528054407,8686.407423210918,NA,2020-06-11,Jun,11,IL
Indiana,2020-06-11T03:33:54Z,39.8494,-86.2583,38337,2355,26791,9191,18,569.455628225998,320094,6261,6.142890680021911,4754.6581595162015,16.331481336567805,2020-06-11,Jun,11,IN
Iowa,2020-06-11T03:33:54Z,42.0115,-93.2105,22626,631,13628,8367,19,717.1314741035857,202829,NA,2.7888270131706885,6428.668777554856,NA,2020-06-11,Jun,11,IA
Kansas,2020-06-11T03:33:54Z,38.5266,-96.7265,10750,240,657,9853,20,368.9955837235533,123742,954,2.2325581395348837,4247.465257778598,8.874418604651163,2020-06-11,Jun,11,KS
Kentucky,2020-06-11T03:33:54Z,37.6681,-84.6701,11883,484,3375,8024,21,265.97738912404736,274414,2396,4.073045527223765,6142.213183462622,20.163258436421778,2020-06-11,Jun,11,KY
Louisiana,2020-06-11T03:33:54Z,31.1695,-91.8678,44030,2968,33904,7158,22,947.1273624944448,460120,NA,6.740858505564388,9897.620759276491,NA,2020-06-11,Jun,11,LA
Maine,2020-06-11T03:33:54Z,44.6939,-69.3819,2637,100,2023,514,23,196.17441296462164,63940,303,3.7921880925293894,4756.69016494422,11.49032992036405,2020-06-11,Jun,11,ME
Maryland,2020-06-11T03:33:54Z,39.0639,-76.8021,59465,2844,4310,52311,24,983.5948975135965,384642,9755,4.782645253510468,6362.261978801392,16.40460775245943,2020-06-11,Jun,11,MD
Massachusetts,2020-06-11T03:33:54Z,42.2302,-71.5301,104156,7454,NA,96702,25,1511.1491427715011,672090,10582,7.156572833058105,9751.029488126447,10.159760359460808,2020-06-11,Jun,11,MA
Michigan,2020-06-11T03:33:54Z,43.3266,-84.5361,65182,5955,42041,17186,26,652.6778144515337,737335,NA,9.135957779755147,7383.053547277186,NA,2020-06-11,Jun,11,MI
Minnesota,2020-06-11T03:33:54Z,45.6945,-93.9002,28869,1267,24675,2927,27,511.89510237547415,369795,3482,4.388790744397104,6557.076773803681,12.06138071980325,2020-06-11,Jun,11,MN
Mississippi,2020-06-11T03:33:54Z,32.7416,-89.6787,18483,868,13356,4259,28,621.0374547779697,213885,2614,4.696207325650598,7186.636152961428,14.142725747984635,2020-06-11,Jun,11,MS
Missouri,2020-06-11T03:33:54Z,38.4561,-92.2884,15512,851,NA,14661,29,252.74430917967592,251629,NA,5.486075296544611,4099.909603827532,NA,2020-06-11,Jun,11,MO
Montana,2020-06-11T03:33:54Z,46.9219,-110.4544,561,18,487,56,30,52.489852897421166,54616,74,3.2085561497326203,5110.135126284411,13.190730837789662,2020-06-11,Jun,11,MT
Nebraska,2020-06-11T03:33:54Z,41.1254,-98.2681,16058,191,8820,7047,31,830.1247720232753,125162,989,1.1894382862124797,6470.299957402988,6.158923900859385,2020-06-11,Jun,11,NE
Nevada,2020-06-11T03:33:54Z,38.3135,-117.0554,10218,449,557,9212,32,331.7364445177452,187323,NA,4.394206302603249,6081.607554942022,NA,2020-06-11,Jun,11,NV
New Hampshire,2020-06-11T03:33:54Z,43.4525,-71.5639,5178,301,3501,1376,33,380.8162175638794,88647,496,5.8130552336809576,6519.547168479185,9.578988026264968,2020-06-11,Jun,11,NH
New Jersey,2020-06-11T03:33:54Z,40.2989,-74.521,165346,12377,28207,124762,34,1861.545407157469,1008934,18223,7.485515222624073,11359.067977604622,11.021131445574735,2020-06-11,Jun,11,NJ
New Mexico,2020-06-11T03:33:54Z,34.8405,-106.2485,9250,410,3699,5141,35,441.1423153724028,241657,1583,4.4324324324324325,11524.878757399863,17.113513513513514,2020-06-11,Jun,11,NM
New York,2020-06-11T03:33:54Z,42.1657,-74.9481,380156,30542,68019,281595,36,1954.1717837675067,2668166,89995,8.03407022380286,13715.566008711721,23.673176275002895,2020-06-11,Jun,11,NY
North Carolina,2020-06-11T03:33:54Z,35.6301,-79.8064,38473,1090,23653,13730,37,366.82581871007136,553650,NA,2.8331557195955606,5278.847881081044,NA,2020-06-11,Jun,11,NC
North Dakota,2020-06-11T03:33:54Z,47.5289,-99.78399999999999,2941,73,2482,386,38,385.92660439701757,81660,193,2.4821489289357364,10715.66355493385,6.562393743624617,2020-06-11,Jun,11,ND
Ohio,2020-06-11T03:33:54Z,40.3888,-82.7649,39575,2459,NA,37116,39,338.5632768989914,501884,6693,6.213518635502211,4293.606864514804,16.912192040429563,2020-06-11,Jun,11,OH
Oklahoma,2020-06-11T03:33:54Z,35.5653,-96.9289,7483,356,6166,961,40,189.10929597411757,237297,1075,4.757450220499799,5996.935534781529,14.365896031003608,2020-06-11,Jun,11,OK
Oregon,2020-06-11T03:33:54Z,44.571999999999996,-122.0709,5060,169,2332,2559,41,119.96954765078999,156758,857,3.3399209486166006,3716.6376187040587,16.936758893280633,2020-06-11,Jun,11,OR
Pennsylvania,2020-06-11T03:33:54Z,40.5908,-77.2098,81316,6062,54560,20694,42,635.182548586786,544430,NA,7.454867430763933,4252.698545515076,NA,2020-06-11,Jun,11,PA
Rhode Island,2020-06-11T03:33:54Z,41.6809,-71.5118,15756,812,1406,13538,44,1487.3116907267683,183622,1828,5.153592282305153,17333.279212657442,11.601929423711601,2020-06-11,Jun,11,RI
South Carolina,2020-06-11T03:33:54Z,33.8569,-80.945,15759,575,7928,7256,45,306.076429959015,252532,1898,3.6487086744082746,4904.758741697441,12.043911415698966,2020-06-11,Jun,11,SC
South Dakota,2020-06-11T03:33:54Z,44.2998,-99.4388,5604,69,4573,962,46,633.4644196238324,60685,503,1.2312633832976445,6859.705264966501,8.975731620271235,2020-06-11,Jun,11,SD
Tennessee,2020-06-11T03:33:54Z,35.7478,-86.6923,27930,437,18516,8977,47,408.9806468542169,528827,1990,1.564625850340136,7743.645131900285,7.124955245255997,2020-06-11,Jun,11,TN
Texas,2020-06-11T03:33:54Z,31.0545,-97.5635,80777,1905,52449,26423,48,278.58094741111677,1161087,NA,2.3583445782834223,4004.317026959795,NA,2020-06-11,Jun,11,TX
Utah,2020-06-11T03:33:54Z,40.15,-111.8624,12864,128,7587,5149,49,401.2529172247422,249760,954,0.9950248756218906,7790.4950719878425,7.416044776119403,2020-06-11,Jun,11,UT
Vermont,2020-06-11T03:33:54Z,44.0459,-72.7107,1095,55,903,137,50,175.48386269629754,45742,NA,5.0228310502283104,7330.5779428804035,NA,2020-06-11,Jun,11,VT
Virginia,2020-06-11T03:33:54Z,37.7693,-78.17,52177,1514,6826,43837,51,611.2926466451543,398364,7981,2.9016616516856084,4667.1327191703285,15.296011652643886,2020-06-11,Jun,11,VA
Washington,2020-06-11T03:33:54Z,47.4009,-121.4905,24354,1176,NA,23178,53,319.8206461994935,415054,3747,4.828775560482877,5450.555904068514,15.385562946538556,2020-06-11,Jun,11,WA
West Virginia,2020-06-11T03:33:54Z,38.4912,-80.9545,2194,85,1485,624,54,122.42299320312452,117990,NA,3.8742023701002735,6583.723321803401,NA,2020-06-11,Jun,11,WV
Wisconsin,2020-06-11T03:33:54Z,44.2685,-89.6165,21593,671,14999,5923,55,370.85864777514007,378705,2943,3.107488537952114,6504.238605366759,13.629416940675219,2020-06-11,Jun,11,WI
Wyoming,2020-06-11T03:33:54Z,42.756,-107.3025,980,18,804,158,56,169.3278203881063,30852,92,1.836734693877551,5330.716239401892,9.387755102040817,2020-06-11,Jun,11,WY
Alabama,2020-06-12T05:10:05Z,32.3182,-86.9023,22845,755,13508,8582,1,465.9216407294442,278826,2165,3.3048807178813746,5686.6302209686155,9.476909608229372,2020-06-12,Jun,12,AL
Alaska,2020-06-12T05:10:05Z,61.3707,-152.4044,609,11,397,201,2,83.24846728499273,69011,NA,1.80623973727422,9433.59601938363,NA,2020-06-12,Jun,12,AK
Arizona,2020-06-12T05:10:05Z,33.7298,-111.4312,31267,1135,5980,24152,4,429.56746360656695,309582,3531,3.630025266255157,4253.249576814155,11.293056577221993,2020-06-12,Jun,12,AZ
Arkansas,2020-06-12T05:10:05Z,34.9697,-92.3731,10816,171,7351,3294,5,358.40631134427554,176665,925,1.580991124260355,5854.091253109878,8.552144970414199,2020-06-12,Jun,12,AR
California,2020-06-12T05:10:05Z,36.1162,-119.6816,143377,4934,NA,138443,6,362.8674600262304,2597647,NA,3.4412771922972305,6574.287151598634,NA,2020-06-12,Jun,12,CA
Colorado,2020-06-12T05:10:05Z,39.0598,-105.3111,28632,1582,4150,22900,8,497.1924394519909,230345,5035,5.525286392847164,3999.922899747445,17.58521933500978,2020-06-12,Jun,12,CO
Connecticut,2020-06-12T05:10:05Z,41.5978,-72.7554,44461,4146,7611,32704,9,1247.0524813289924,321948,9912,9.325026427655699,9030.072473828897,22.2936955983896,2020-06-12,Jun,12,CT
Delaware,2020-06-12T05:10:05Z,39.3185,-75.5071,10106,414,6001,3691,10,1037.828467678,74033,NA,4.0965762913120924,7602.766173323311,NA,2020-06-12,Jun,12,DE
District of Columbia,2020-06-12T05:10:05Z,38.8974,-77.0268,9589,502,1143,7944,11,1358.6983474294686,59288,NA,5.235165293565544,8400.720369423123,NA,2020-06-12,Jun,12,DC
Florida,2020-06-12T05:10:05Z,27.7663,-81.6868,69069,2848,NA,66221,12,321.5841594484558,1306748,11850,4.123412819064994,6084.197790484165,17.15675628719107,2020-06-12,Jun,12,FL
Georgia,2020-06-12T05:10:05Z,33.0406,-83.6431,54973,2375,NA,52598,13,517.762172610058,584241,9073,4.320302694049806,5502.662934310896,16.504465828679532,2020-06-12,Jun,12,GA
Hawaii,2020-06-12T05:10:05Z,21.0943,-157.4983,692,17,622,53,15,48.87447452877096,57295,85,2.4566473988439306,4046.622858563486,12.283236994219651,2020-06-12,Jun,12,HI
Idaho,2020-06-12T05:10:05Z,44.2405,-114.4788,3260,85,2628,547,16,182.4220159871074,60115,262,2.607361963190184,3363.895549406429,8.036809815950921,2020-06-12,Jun,12,ID
Illinois,2020-06-12T05:10:05Z,40.3495,-88.9861,130603,6185,NA,124418,17,1030.6569197907704,1123051,NA,4.735725825593592,8862.585732547832,NA,2020-06-12,Jun,12,IL
Indiana,2020-06-12T05:10:05Z,39.8494,-86.2583,38748,2380,27321,9047,18,575.5605989644723,327342,6314,6.142252503355013,4862.319541298344,16.295034582430066,2020-06-12,Jun,12,IN
Iowa,2020-06-12T05:10:05Z,42.0115,-93.2105,22973,640,13956,8377,19,728.1296453010551,208539,NA,2.7858790754363816,6609.647329536271,NA,2020-06-12,Jun,12,IA
Kansas,2020-06-12T05:10:05Z,38.5266,-96.7265,10823,243,657,9923,20,371.50132117581563,123742,954,2.2452185161230718,4247.465257778598,8.814561581816502,2020-06-12,Jun,12,KS
Kentucky,2020-06-12T05:10:05Z,37.6681,-84.6701,11945,493,3379,8073,21,267.36513616820207,281094,2406,4.127249895353705,6291.731735961876,20.14231896190875,2020-06-12,Jun,12,KY
Louisiana,2020-06-12T05:10:05Z,31.1695,-91.8678,44472,2987,33904,7581,22,956.6352047434236,469673,NA,6.7165857168555485,10103.11491539526,NA,2020-06-12,Jun,12,LA
Maine,2020-06-12T05:10:05Z,44.6939,-69.3819,2667,100,2062,505,23,198.4062037833318,65457,308,3.749531308586427,4869.5443873436625,11.548556430446196,2020-06-12,Jun,12,ME
Maryland,2020-06-12T05:10:05Z,39.0639,-76.8021,60197,2875,4365,52957,24,995.702716650567,392370,9789,4.775985514228283,6490.088790673671,16.261607721315016,2020-06-12,Jun,12,MD
Massachusetts,2020-06-12T05:10:05Z,42.2302,-71.5301,104667,7492,NA,97175,25,1518.5629951847684,683088,10654,7.157938987455454,9910.59416296228,10.178948474686386,2020-06-12,Jun,12,MA
Michigan,2020-06-12T05:10:05Z,43.3266,-84.5361,65449,5985,42041,17423,26,655.3513282507199,770520,NA,9.144524744457515,7715.34027171912,NA,2020-06-12,Jun,12,MI
Minnesota,2020-06-12T05:10:05Z,45.6945,-93.9002,29316,1280,24870,3166,27,519.8211514510167,381841,3522,4.366216400600353,6770.672270814834,12.013917314776911,2020-06-12,Jun,12,MN
Mississippi,2020-06-12T05:10:05Z,32.7416,-89.6787,18483,868,13356,4259,28,621.0374547779697,213885,2614,4.696207325650597,7186.636152961428,14.142725747984636,2020-06-12,Jun,12,MS
Missouri,2020-06-12T05:10:05Z,38.4561,-92.2884,15699,862,NA,14837,29,255.79118810029217,259040,NA,5.490795592075927,4220.6605112108855,NA,2020-06-12,Jun,12,MO
Montana,2020-06-12T05:10:05Z,46.9219,-110.4544,563,18,487,58,30,52.67698249776848,55777,74,3.197158081705151,5218.763859286026,13.143872113676732,2020-06-12,Jun,12,MT
Nebraska,2020-06-12T05:10:05Z,41.1254,-98.2681,16315,212,8946,7157,31,843.4104904446217,127662,1000,1.299417713760343,6599.538463447216,6.129328838492185,2020-06-12,Jun,12,NE
Nevada,2020-06-12T05:10:05Z,38.3135,-117.0554,10473,459,560,9454,32,340.01524598104766,193254,NA,4.38269836723002,6274.16273721201,NA,2020-06-12,Jun,12,NV
New Hampshire,2020-06-12T05:10:05Z,43.4525,-71.5639,5209,308,3585,1316,33,383.0961138065368,89907,500,5.912843156076022,6612.213918987197,9.59877135726627,2020-06-12,Jun,12,NH
New Jersey,2020-06-12T05:10:05Z,40.2989,-74.521,165816,12443,28376,124997,34,1866.8368949549606,1030793,18492,7.504100931152602,11605.167194126674,11.152120422637141,2020-06-12,Jun,12,NJ
New Mexico,2020-06-12T05:10:05Z,34.8405,-106.2485,9367,420,3806,5141,35,446.7221695235997,245557,1583,4.4838261983559295,11710.873895773091,16.89975445713676,2020-06-12,Jun,12,NM
New York,2020-06-12T05:10:05Z,42.1657,-74.9481,380892,30580,68211,282101,36,1957.95515278668,2729005,89995,8.02852252081955,14028.30566599092,23.627432448043013,2020-06-12,Jun,12,NY
